Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
83	2.841223	2.1499078	4.0	-1.9	10.577127	3.4533956	1.4651755	5.689414	-4.519571	336000	-1.8626451e-09	1.6656642	0.002349557	-0.58919865	0.25889045	0.014584146	0.081750005	1.0	9653.874784231186
84	2.98913	2.0101755	4.0	-1.9	10.815217	3.5460093	1.4257394	6.9762483	-4.8173175	340000	1.641456e-08	1.5344157	0.008298244	-0.53055054	0.25194618	0.016899481	0.09375	1.0	9765.086125612259
85	2.7547681	2.212184	4.0	-1.9	10.8446865	3.4658089	1.4313476	8.860436	-3.5300593	344000	-5.5879354e-09	2.0132217	0.0077028684	-0.7011876	0.246971	0.014398113	0.102249995	5.0	9875.088717222214
86	2.8060942	2.169945	4.0	-1.9	10.99723	3.3456602	1.4876714	7.054802	-3.7409353	348000	-1.8626451e-09	1.9531524	0.000769733	-0.68621886	0.25161743	0.024001863	0.068749994	2.0	9991.325797080994
87	2.9675822	2.0337656	4.0	-2.0	10.956044	3.5034292	1.4269332	6.7015753	-4.2933593	352000	2.7939677e-09	1.5679464	0.0056866696	-0.5510098	0.27274325	0.02186666	0.10250001	1.0	10112.420858621597
88	2.9597824	2.0478945	4.0	-2.3	10.809783	3.5573602	1.3622098	6.7601466	-4.742364	356000	-1.1175871e-08	1.5682182	0.0003604177	-0.54397666	0.26772895	0.013641637	0.10575	3.0	10222.159540176392
89	2.8013473	2.183082	4.1	-1.9	10.719677	3.5182242	1.4503692	7.047315	-4.905602	360000	-2.514571e-08	1.9803264	-0.0062272744	-0.7666399	0.27566767	0.00295664	0.043250002	79.0	10333.315207242966
90	2.8991864	2.1041768	4.0	-2.2	10.791327	3.4763618	1.4393946	6.2152	-8.282126	364000	-8.381903e-09	1.8053992	0.0045180917	-0.69683564	0.26123363	0.01392698	0.0925	15.0	10442.023961544037
91	2.922802	2.079347	4.0	-2.0	10.909341	3.4664655	1.3956277	5.736422	-5.848532	368000	1.1175871e-08	1.6259725	0.0009778808	-0.67867374	0.24943987	0.0132264085	0.10875	11.0	10551.842816352844
92	2.8258758	2.161992	4.0	-2.0	10.743936	3.4443908	1.5397888	5.9353466	-3.657674	372000	-5.5879354e-09	1.8243253	-0.0057955547	-0.63722706	0.24106592	0.008624692	0.057000004	79.0	10662.659692525864
93	2.985989	2.0213277	4.0	-2.0	10.909341	3.5093243	1.4400605	5.947068	-5.4422784	376000	-7.450581e-09	1.5303966	-0.004148841	-0.627197	0.21971379	0.0032044007	0.044749998	79.0	10773.044841527939
94	3.1670358	1.83132	4.0	-1.9	11.016621	3.678938	1.2091916	6.1872272	-3.7926831	380000	-1.4901161e-08	1.3465513	-0.005082802	-0.42052585	0.22097278	0.008407164	0.06475	79.0	10885.512291193008
95	2.7830188	2.1984453	4.0	-2.5	10.74124	3.5523481	1.3617609	6.4835405	-4.3803015	384000	2.6077032e-08	1.7102953	0.0019614715	-0.6621415	0.21268632	0.020557918	0.109	1.0	10994.324646949768
96	2.9385867	2.051426	4.1	-1.9	10.858696	3.434135	1.5146848	6.0914025	-6.2174067	388000	2.3283064e-09	1.6253662	0.007700589	-0.6910223	0.20632032	0.013492161	0.08275	1.0	11104.817576169968
97	2.8771584	2.1040304	4.0	-2.2	11.061281	3.615001	1.3419912	6.4728284	-5.4972982	392000	4.656613e-09	1.838179	0.0006077802	-0.7010622	0.19716251	0.012441194	0.06325	16.0	11215.667376995087
98	2.7717807	2.2006223	4.0	-1.9	10.939726	3.4291677	1.4543371	7.142441	-4.6788163	396000	-3.259629e-09	1.8348212	-0.0014689667	-0.63690615	0.19650173	0.012426173	0.089250006	11.0	11324.518534183502
99	3.008356	1.9929087	4.0	-2.0	11.114206	3.435743	1.5141466	7.595441	-4.750116	400000	-7.450581e-09	1.5436511	-0.0072839176	-0.6313617	0.18540609	0.0073070787	0.045	79.0	11434.663531064987
100	2.9527931	2.0400133	4.0	-1.9	11.142458	3.5788846	1.3880138	8.711582	-4.2200475	404000	4.1909516e-09	1.5706949	-0.0059664156	-0.6065847	0.18733531	0.0061910623	0.051000003	79.0	11544.874995946884
101	2.7668507	2.2047176	4.0	-2.0	11.005525	3.44923	1.5220325	6.386076	-4.9000926	408000	1.7695129e-08	1.5820792	-0.0023839534	-0.6747055	0.19896583	0.016274132	0.10375	42.0	11653.462663650513
102	2.9450817	2.0619545	4.0	-2.0	10.877049	3.4010289	1.5943348	6.3609104	-4.635449	412000	-1.9557774e-08	1.517916	0.011221832	-0.5944643	0.1971228	0.03370202	0.132	1.0	11762.540981531143
103	2.8229942	2.165852	4.0	-1.9	10.620321	3.533644	1.4377015	7.723566	-3.994169	416000	1.21071935e-08	1.7488565	0.0124908695	-0.8263693	0.19688371	0.013728605	0.10525	1.0	11872.297937631607
104	2.8394666	2.1525774	4.0	-2.0	10.592	3.5168602	1.4467136	9.8455305	-8.116084	420000	9.313226e-09	1.6716937	-0.0020733536	-0.6036171	0.19839211	0.013330875	0.104	7.0	11981.05870294571
105	2.9448922	2.0642245	4.0	-2.0	10.712365	3.5191648	1.4788101	6.0276694	-5.4236717	424000	1.7229468e-08	1.5894449	0.028876904	-0.59030795	0.19633889	0.0570859	0.15224999	1.0	12090.429435253143
106	3.0799994	1.9228133	4.0	-2.0	11.061111	3.604569	1.3893715	8.580587	-3.462442	428000	5.5879354e-09	1.2183592	0.010906558	-0.44067052	0.19619389	0.01844142	0.101500005	1.0	12198.460070848465
107	2.771745	2.2027757	4.0	-2.0	10.98061	3.4458292	1.5713029	6.9588575	-4.8344193	432000	-1.8626451e-09	1.6722952	0.008237378	-0.5472355	0.19687247	0.028530566	0.1035	2.0	12306.789119243622
108	3.1186109	1.8824817	4.0	-1.9	11.036111	3.5212817	1.4115988	6.76788	-3.4385407	436000	-1.3969839e-09	1.4151044	0.011743432	-0.5651387	0.19996445	0.022371551	0.0975	1.0	12414.283054828644
