Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
86	8.200255	4.1428175	9.5	-5.4	5.0983396	8.667804	2.390151	14.84685	-7.212715	348000	-5.5879354e-09	6.5460362	-0.0072450927	-1.4427379	0.2350562	0.005252169	0.043250002	79.0	5407.842433929443
87	8.159948	4.2004457	9.5	-5.5	5.157623	8.720358	2.2683425	11.866825	-7.926597	352000	2.1304004e-08	7.780717	-0.009485213	-1.4007297	0.22830623	0.005586681	0.05075	79.0	5471.749436378479
88	8.289576	4.016434	9.5	-5.6	5.135135	8.667778	2.2755873	12.582626	-10.214411	356000	3.213063e-08	6.4975953	-0.0020579293	-1.1480622	0.23396982	0.012337666	0.08275	7.0	5533.732474327087
89	7.9293523	4.527557	9.5	-5.5	5.0775094	8.561604	2.4604723	13.338088	-8.268295	360000	-5.5879354e-09	8.150985	-0.006253026	-1.7266273	0.227353	0.005863397	0.0435	79.0	5596.69260263443
90	7.980432	4.4499846	9.5	-5.5	5.0749683	8.487359	2.509181	12.137471	-9.602613	364000	6.519258e-09	7.8131094	-0.007916736	-1.7111328	0.21100892	0.0060714735	0.0475	79.0	5657.467219591141
91	8.364313	3.8876202	9.5	-5.5	5.1245184	8.590658	2.3629332	12.264788	-7.8855047	368000	2.3748726e-08	6.4582343	-0.006992317	-1.731197	0.21411704	0.003536012	0.0445	79.0	5717.562620162964
92	7.955371	4.466427	9.5	-5.5	5.101023	8.7068405	2.337253	12.804819	-7.7555094	372000	0.0	7.445475	-0.006064837	-1.4199437	0.21874669	0.002562237	0.042	79.0	5778.627744913101
93	8.278617	4.032984	9.5	-5.6	5.1139565	8.615479	2.2917998	11.91943	-7.4501934	376000	9.313226e-10	6.6876917	-0.008046382	-1.4208785	0.2276994	0.003628218	0.0425	79.0	5851.089713335037
94	8.1907215	4.163184	9.5	-5.5	5.1417527	8.616813	2.4244385	11.993561	-10.801641	380000	1.3038516e-08	7.220789	-0.00677827	-1.2832644	0.23488201	0.0063513704	0.05525	79.0	5921.15683054924
95	8.291806	4.003371	9.5	-5.5	5.110115	8.691674	2.2699704	13.048119	-8.5982	384000	9.313226e-09	6.1189995	-0.0055165244	-1.4748499	0.23783295	0.0047640973	0.03575	79.0	5986.614158630371
96	8.246736	4.0646863	9.5	-5.5	5.112676	8.726859	2.2778718	11.902466	-8.650072	388000	3.7252903e-09	6.291069	-0.0048367567	-1.199197	0.23976879	0.0035482473	0.0365	79.0	6050.886405944824
97	8.193998	4.147073	9.5	-5.5	5.0970626	8.734958	2.2725987	13.745702	-8.635725	392000	6.0535967e-09	6.605851	-0.008356843	-1.4386673	0.2628609	0.008881404	0.0595	79.0	6114.262922048569
98	8.002293	4.4281664	9.5	-5.5	5.0726113	8.531752	2.657877	11.808126	-9.712824	396000	7.450581e-09	6.7506547	-0.007918051	-1.4234315	0.26403412	0.0038332287	0.0485	79.0	6178.740525007248
99	8.263845	4.0418897	9.5	-5.5	5.1179485	8.694399	2.3663664	12.344013	-7.510593	400000	7.683411e-09	6.1744094	-0.0062702857	-1.5097872	0.25028268	0.005146507	0.030250002	79.0	6242.927634239197
100	8.322223	3.9638348	9.5	-5.5	5.149871	8.64984	2.3866825	13.256192	-7.6504073	404000	-1.7695129e-08	6.2842765	-0.007670046	-1.384272	0.25702897	0.003263811	0.036750004	79.0	6302.959766387939
101	8.320026	3.9533262	9.5	-5.4	5.1181	8.669764	2.3545957	12.721237	-9.788694	408000	6.9849193e-09	6.0635066	-0.0060888566	-1.5297343	0.25332242	0.0026916806	0.032750003	79.0	6368.225908279419
102	8.200129	4.1507387	9.5	-5.6	5.1141024	8.712693	2.3227632	12.857702	-12.016489	412000	1.8626451e-08	6.783677	-0.0073370645	-1.7730243	0.25632006	0.0067154244	0.05525	79.0	6430.714783191681
103	8.150448	4.2081122	9.5	-5.6	5.1152368	8.589464	2.5376704	14.631087	-11.113987	416000	-1.8626451e-09	7.169074	-0.008776028	-1.8246224	0.2603454	0.008263707	0.053000003	79.0	6500.684009552002
104	8.287035	4.0075693	9.5	-5.5	5.127086	8.633342	2.3433127	13.932746	-9.183563	420000	-9.313226e-09	6.224071	-0.008122874	-1.5393965	0.26550543	0.0028362647	0.044	79.0	6560.559598207474
