Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
98	7.3432503	4.5845666	9.0	-5.8	9.9425	7.9742627	3.230472	11.568155	-8.007283	396000	-1.1175871e-08	3.895566	-0.0037816043	1.3879659	0.17830735	0.002705813	0.028	79.0	13730.97991323471
99	7.3476195	4.592168	9.0	-5.8	9.982456	7.8510923	2.8863559	13.4916115	-8.71924	400000	3.7252903e-09	5.1068273	-0.0044712634	-1.696947	0.17808293	0.012285841	0.042499997	57.0	13864.274719715118
100	7.159649	4.808149	9.0	-5.8	9.982456	7.8731494	3.1475918	10.898496	-8.404636	404000	-1.0477379e-08	4.9673443	-0.0036615725	-1.2208034	0.19156224	0.0043203114	0.024750002	79.0	13997.654408931732
101	7.3050256	4.6333857	9.0	-5.8	9.98995	7.9586377	3.1428115	12.59217	-10.243683	408000	-8.381903e-09	4.357375	-0.0027290587	-0.5984811	0.19202809	0.013300126	0.04675	5.0	14129.718952417374
102	6.8092046	5.188395	9.0	-6.0	9.893035	7.6398625	3.6819127	11.632194	-9.5114565	412000	3.7252903e-09	5.1504498	-0.005598112	-0.95015043	0.24000615	0.002593483	0.03175	79.0	14264.207484006882
103	6.7313585	5.241136	9.0	-5.8	9.846913	7.3998876	3.8963437	13.60305	-10.854649	416000	-2.7939677e-09	5.10361	-0.0038137864	-0.9248633	0.25131717	0.008173173	0.0545	79.0	14396.90212392807
104	7.4225564	4.495611	9.0	-5.8	9.984962	7.9813895	3.3833673	12.313888	-9.064643	420000	-1.3038516e-08	2.7475708	-0.004897044	-0.5178711	0.24772552	0.0022577783	0.052249998	79.0	14531.567439079285
105	7.3335843	4.587629	9.0	-5.8	9.997494	7.922749	3.301161	14.00498	-7.4279895	424000	-1.7695129e-08	3.4209328	-0.0051194998	-0.830493	0.24348015	0.0051444233	0.05025	79.0	14666.051612138748
106	7.490453	4.4027467	9.0	-5.8	10.020101	8.075666	3.1242576	12.405984	-8.48257	428000	-3.7252903e-09	3.6177468	-0.0059344326	-0.84525305	0.23604584	0.0057881814	0.04525	79.0	14799.610083818436
107	7.3925004	4.540104	9.0	-5.8	9.95	7.9986095	3.3463836	12.816375	-10.11793	432000	-1.3038516e-08	2.4742367	-0.007783711	-0.5434901	0.22271419	0.0053173564	0.04175	79.0	14933.001116514206
